date,UTLA,confirm,type,GSS_CD
22/03/2020,London,"2,189",NHS_region,E40000003
22/03/2020,Midlands,624,NHS_region,E40000008
22/03/2020,North East and Yorkshire,368,NHS_region,E40000009
22/03/2020,North West,390,NHS_region,E40000010
22/03/2020,South East,536,NHS_region,E40000005
22/03/2020,South West,242,NHS_region,E40000006
22/03/2020,England,"4,792",Country,E92
22/03/2020,Scotland,416,Country,S92
22/03/2020,Wales,347,Country,W92
22/03/2020,Northern Ireland,128,Country,N92
22/03/2020,Ayrshire and Arran,25,NHS_region,S08000015
22/03/2020,Borders,11,NHS_region,S08000016
22/03/2020,Dumfries and Gallow,16,NHS_region,S08000017
22/03/2020,Fife,16,NHS_region,S08000018
22/03/2020,Forth Valley,30,NHS_region,S08000019
22/03/2020,Grampian,23,NHS_region,S08000020
22/03/2020,Greater Glasgow and Clyde,130,NHS_region,S08000021
22/03/2020,Highlands,8,NHS_region,S08000022
22/03/2020,Lanarkshire,49,NHS_region,S08000023
22/03/2020,Lothian,46,NHS_region,S08000024
22/03/2020,Shetland,24,NHS_region,S08000026
22/03/2020,Tayside,38,NHS_region,S08000027
